Question ID,Sentence Position,Answer,QANTA Scores,IR_Wiki Scores,Question Text
183538,2,battle_of_salamis,"battle_of_bosworth_field:0.0674502900579, battle_of_salamis:0.0596219124927, war_of_the_spanish_succession:0.0561563492759, battle_of_zama:0.0329391726539, battle_of_plassey:0.0267018475272, hannibal:0.0255674457482, battle_of_actium:0.0214095985969, battle_of_blenheim:0.0193029183712, battle_of_hastings:0.0163177879073, great_northern_war:0.0162069152341, battle_of_culloden:0.0155717571589, battle_of_trafalgar:0.0151838305918, edward_the_confessor:0.0145888603907, crimean_war:0.0139577314153, battle_of_lepanto:0.0131500597775, battle_of_shiloh:0.0125140497279, peloponnesian_war:0.0120490380425, peter_the_great:0.0110677657113, first_battle_of_bull_run:0.0110497767681, battle_of_austerlitz:0.00992799144617","battle_of_salamis:6.93023764896, alfred_the_great:3.57247335266, darius_i:3.30207091328, war_of_the_austrian_succession:3.08180592172, war_of_the_spanish_succession:2.69841067677, battle_of_actium:2.41203739764, battle_of_bannockburn:2.31628135843, battle_of_bosworth_field:2.24924314173, arthur_wellesley,_1st_duke_of_wellington:2.20273686629, gunpowder_plot:2.00211730378, wars_of_the_roses:1.95159102819, napoleon_iii:1.82032703166, byzantine_empire:1.80280734577, antonio_lopez_de_santa_anna:1.80280734577, benedict_arnold:1.71906263833, suez_crisis:1.67714409166, parthian_empire:1.65536265264, francis_drake:1.64571992964, william_the_conqueror:1.61055306487, battle_of_plassey:1.59278278414",this battle claimed the life of the losing commander 's brother ariabignes. before it began queen artemisia was confident in the surrender of the eventual victors. the battle of mycale occurred after this battle in which one side 's commander watched from a throne atop mount aigaleo as his fleet blockaded the namesake straits.
187822,0,vandals,"justinian_i:0.459108092007, vandals:0.258840535567, carthage:0.141343151642, byzantine_empire:0.0160501076826, ming_dynasty:0.0109645284252, miguel_hidalgo_y_costilla:0.00821729292919, peter_the_great:0.00685658763759, zachary_taylor:0.00549003145592, claudius:0.00542500770498, alexander_ii_of_russia:0.00480417447043, maria_theresa:0.00379999608818, george_meade:0.00332857772325, umayyad_caliphate:0.00261378726048, mali_empire:0.00248627158485, jefferson_davis:0.00228756754642, finland:0.00227136591986, fort_ticonderoga:0.00222274840908, whiskey_rebellion:0.00215964836319, roger_b._taney:0.00147859642129, great_northern_war:0.00142838793871","vandals:9.71266245006, john_marshall:9.71266245006, justinian_i:7.09864254285, tokugawa_ieyasu:2.8318709388, getulio_vargas:2.8318709388, fashoda_incident:2.8318709388, thirty_years'_war:1.82571597113, oda_nobunaga:1.68735327677, golden_horde:1.64125617358, camillo_benso,_count_of_cavour:1.63663241649, babur:1.63353324269, peter_the_great:1.53131068789, maximilien_de_robespierre:1.53131068789, alfred_the_great:1.45034368608, cyrus_the_great:1.44432272095, first_crusade:1.42239723967, peloponnesian_war:1.42008204986, genghis_khan:1.39168512881, attila:1.36438486604, battle_of_bosworth_field:1.36273615649",this group 's ruler gelimer lost the battles of ad decimum and tricamarum.
3503,0,treaty_of_brest-litovsk,"battle_of_hastings:0.0463912823876, war_of_the_austrian_succession:0.0350920950182, great_northern_war:0.0320874799923, battle_of_trenton:0.0306055178859, battle_of_culloden:0.0294761270456, battle_of_chancellorsville:0.0224440682147, battle_of_trafalgar:0.0175615105632, battle_of_zama:0.0133939561883, horatio_gates:0.0129226115632, james_monroe:0.0121014514784, john_adams:0.0114503646046, falklands_war:0.011402349504, second_boer_war:0.0111709272778, seminole_wars:0.0111140336436, byzantine_empire:0.0110259890075, daniel_boone:0.010991492601, black_hawk_war:0.0106511510952, battle_of_austerlitz:0.0105672836019, alfred_dreyfus:0.010036898897, rough_riders:0.00923128828227","crimean_war:3.61527518124, ulysses_s._grant:3.17534793022, trent_affair:2.5401252693, second_boer_war:2.41304871338, william_mckinley:2.3565465295, rough_riders:2.30715093787, franklin_pierce:2.28240539264, james_a._garfield:2.26422248239, spanish_civil_war:2.16085111957, benjamin_harrison:2.12840251391, alexander_hamilton:2.0672681097, war_of_the_austrian_succession:2.05035172299, francisco_franco:2.0485460731, john_a._macdonald:1.98875076395, battle_of_bunker_hill:1.97630655539, vasco_da_gama:1.95715067996, battle_of_plassey:1.88477102821, winston_churchill:1.88217084147, sam_houston:1.87947578584, john_marshall:1.87571692331",negotiations for this were opened by lieutenant senneur and a volunteer named meren while one side 's naval interests were represented by altflater.
3503,1,treaty_of_brest-litovsk,"edict_of_nantes:0.0200466146948, treaty_of_brest-litovsk:0.0184129069617, teutonic_knights:0.0139131994222, thebes,_greece:0.0135946414518, battle_of_hastings:0.0115278771278, war_of_the_austrian_succession:0.0107428635559, francisco_franco:0.010177513908, taiping_rebellion:0.010102660401, battle_of_culloden:0.0094628161359, seminole_wars:0.00840778751001, mustafa_kemal_ataturk:0.00825339663878, battle_of_puebla:0.00818407612076, thirty_years'_war:0.0081317209898, lateran_treaty:0.00784896432103, treaty_of_utrecht:0.00782767986517, mali_empire:0.00758171375489, wars_of_the_roses:0.00748346364179, second_boer_war:0.00740487795703, war_of_devolution:0.00734900963252, battle_of_austerlitz:0.00732867593731","treaty_of_brest-litovsk:4.82286893005, crimean_war:3.85176033271, ulysses_s._grant:2.63890949851, second_boer_war:2.31671379642, han_dynasty:2.24338484123, alexander_hamilton:2.07657365498, ivan_the_terrible:2.04235725605, konrad_adenauer:1.96319790381, william_mckinley:1.96178012122, war_of_the_austrian_succession:1.93821204478, james_a._garfield:1.92571962139, seminole_wars:1.89365411542, henry_cabot_lodge:1.88018735874, ethiopia:1.87869730955, ghana:1.81458836047, winston_churchill:1.80179457306, trent_affair:1.77937893051, benedict_arnold:1.74550796918, charles_lindbergh:1.73992141964, napoleon_iii:1.72402395911",negotiations for this were opened by lieutenant senneur and a volunteer named meren while one side 's naval interests were represented by altflater. article iv concerns the districts of erdehan kars and bactum while article vi defines borders by lake peipus and the narwa river.
3503,2,treaty_of_brest-litovsk,"treaty_of_ghent:0.0204177862001, treaty_of_brest-litovsk:0.0193564217057, edict_of_nantes:0.0141334378445, treaty_of_utrecht:0.012316812366, john_quincy_adams:0.0123114460186, congress_of_vienna:0.00967732203214, louisiana_purchase:0.00870502445696, thirty_years'_war:0.00854812089503, lateran_treaty:0.00827461183878, kellogg-briand_pact:0.0081496805747, dawes_plan:0.00810749085369, peterloo_massacre:0.00772966711289, george_b._mcclellan:0.00726655892859, platt_amendment:0.00700516519799, thebes,_greece:0.00697526307868, mustafa_kemal_ataturk:0.00666646803032, battle_of_austerlitz:0.00612714142624, battle_of_puebla:0.00607476399703, thomas_nast:0.00606949967908, battle_of_culloden:0.00600219123975","treaty_of_brest-litovsk:5.94597085379, crimean_war:3.37395352286, treaty_of_ghent:2.50804873252, ulysses_s._grant:2.40650038325, seminole_wars:2.35938842996, william_mckinley:2.31423236909, alexander_hamilton:2.29026041643, second_boer_war:2.07517785475, gadsden_purchase:2.0528740972, james_a._garfield:2.02948788007, trent_affair:1.98763471457, louis_riel:1.98016756532, manifest_destiny:1.83633174867, napoleon_iii:1.8320750799, konrad_adenauer:1.8041605297, xyz_affair:1.78569711047, winston_churchill:1.77171535366, henry_cabot_lodge:1.75557412837, john_jay:1.75491284101, war_of_the_austrian_succession:1.68761535641",negotiations for this were opened by lieutenant senneur and a volunteer named meren while one side 's naval interests were represented by altflater. article iv concerns the districts of erdehan kars and bactum while article vi defines borders by lake peipus and the narwa river. one of this treaty 's lead negotiators max hoffmann also was involved in negotiating the treaty of rapallo that superseded this treaty.
187828,0,girolamo_savonarola,"babur:0.162198781596, benito_juarez:0.11893064996, shah_jahan:0.0910273557876, hittites:0.0246790921549, leonid_brezhnev:0.0216962550139, henry_the_navigator:0.0204487632395, bonus_army:0.0181924402194, hyksos:0.0158885765081, magna_carta:0.0114734780807, eugene_v._debs:0.0110412438907, james_a._garfield:0.0110327627551, caroline_affair:0.0105148138283, cyrus_the_great:0.0098146573006, wilmot_proviso:0.00972578605521, tang_dynasty:0.00944748649145, mark_antony:0.00892938987974, umayyad_caliphate:0.00885587915775, byzantine_empire:0.00834564495085, maria_theresa:0.00819327572805, bartolomeu_dias:0.0081239235492","frederick_douglass:3.56989474615, martin_luther:2.87791501997, john_adams:2.84069087636, salem_witch_trials:2.70659586029, mary_baker_eddy:2.69233123254, alfred_the_great:2.40458585715, ethiopia:2.21644048082, margaret_sanger:2.19914085312, ming_dynasty:2.12454066774, napoleon_iii:2.10330962421, maria_theresa:1.92001973626, civilian_conservation_corps:1.91844173835, james_g._blaine:1.89238252265, john_wycliffe:1.84268760685, daniel_boone:1.71885287644, sparta:1.67208126693, huldrych_zwingli:1.66381933298, charles_lindbergh:1.63140458008, john_tyler:1.62169232469, magna_carta:1.60137038233",this man 's manual for the instruction of confessors was reprinted more than 40 times in the 200 years after his death.
105912,0,justinian_i,"magna_carta:0.197659181574, monroe_doctrine:0.0437564014355, john_wycliffe:0.0311088104858, haile_selassie:0.0274276246564, council_of_constance:0.0251537395393, cultural_revolution:0.0234000687136, alexander_kerensky:0.0225062497232, council_of_chalcedon:0.0154238425195, diet_of_worms:0.015093916074, battle_of_hastings:0.0142949840969, truman_doctrine:0.0132563363203, henry_l._stimson:0.0131643100973, treaty_of_ghent:0.0129269892343, emilio_aguinaldo:0.0114606965643, october_manifesto:0.0112218877024, neville_chamberlain:0.00994636144878, mapp_v._ohio:0.00972971801166, alexander_ii_of_russia:0.00893953479468, eleanor_roosevelt:0.00887105604533, fourteen_points:0.00807716640521","council_of_chalcedon:4.63262754872, martin_luther:4.46773212868, justinian_i:3.75333435366, mary_baker_eddy:3.38345073307, mikhail_gorbachev:2.98572004422, diet_of_worms:2.8167000191, council_of_trent:2.76717200502, john_wycliffe:2.76610077848, cyrus_the_great:2.3117938172, john_adams:2.29167955373, salem_witch_trials:2.29000615553, alfred_the_great:2.24973288688, benito_mussolini:2.21110330666, ronald_reagan:2.17378666275, lollardy:1.99623360728, oliver_cromwell:1.98767368465, thomas_paine:1.98419579384, huldrych_zwingli:1.96890454819, battle_of_the_little_bighorn:1.94195812235, henry_l._stimson:1.93076311713",he issued an edict stating that the human body of christ only seemed to suffer at the crucifixion a doctrine called aphtharto-docetism.
105912,1,justinian_i,"portugal:0.0451808498752, magna_carta:0.0215535054484, monroe_doctrine:0.0184575240829, getulio_vargas:0.0136635170994, francisco_franco:0.0110897230446, oda_nobunaga:0.0108363969881, nagasaki:0.0106773808408, alexander_kerensky:0.00989198076443, toyotomi_hideyoshi:0.00948254538088, albigensian_crusade:0.00932719445483, haile_selassie:0.00927631197528, jamaica:0.0091955853336, bastille:0.00902241516041, aethelred_the_unready:0.00876552988043, bartolomeu_dias:0.00835606691866, ethiopia:0.00760302234267, council_of_chalcedon:0.00755736558532, john_wycliffe:0.00729860842288, lollardy:0.00726639385637, antonio_de_oliveira_salazar:0.00693943519336","justinian_i:5.89007994217, benito_mussolini:2.56092657175, byzantine_empire:2.51976735345, antonio_lopez_de_santa_anna:2.51976735345, han_dynasty:2.45552885786, martin_luther:2.20117104517, vandals:2.15657850215, thomas_jefferson:2.15316438169, mikhail_gorbachev:2.12340488968, indira_gandhi:2.07745261187, kublai_khan:2.00335109389, council_of_chalcedon:2.00031591241, suleiman_the_magnificent:1.99618365679, suez_crisis:1.95246679893, john_adams:1.9319422197, ronald_reagan:1.86247205338, tang_dynasty:1.84466855942, thomas_paine:1.81329476395, napoleon_iii:1.7889286918, gamal_abdel_nasser:1.7861291105",he issued an edict stating that the human body of christ only seemed to suffer at the crucifixion a doctrine called aphtharto-docetism. he launched an attack on north africa to aid the vandal king hilderich and his finance minister peter barsymes created a state monopoly on silk.
105912,2,justinian_i,"portugal:0.0459215077975, oda_nobunaga:0.0149851042747, ancient_corinth:0.012558609567, maria_theresa:0.0105998866255, magna_carta:0.00975813281446, thebes,_greece:0.00897145811531, alexander_kerensky:0.00894693781915, samuel_adams:0.00886340187558, aethelred_the_unready:0.00847970963462, lollardy:0.00846111066117, solon:0.00827115319989, bartolomeu_dias:0.00803418477917, monroe_doctrine:0.00792670823454, cecil_rhodes:0.00761955095284, chiang_kai-shek:0.00758590176946, girolamo_savonarola:0.00737421857453, sparta:0.00720332154403, cyrus_the_great:0.00712881066799, toyotomi_hideyoshi:0.00710268551155, getulio_vargas:0.00699551969887","justinian_i:5.98985055658, benito_mussolini:2.81363251015, byzantine_empire:2.68315379161, antonio_lopez_de_santa_anna:2.68315379161, kublai_khan:2.67206902747, han_dynasty:2.57368637546, martin_luther:2.32277999373, vandals:2.04844974415, thomas_jefferson:2.03007516075, gamal_abdel_nasser:2.02295765103, suleiman_the_magnificent:1.95675887837, first_crusade:1.93001198854, indira_gandhi:1.87329417466, oliver_cromwell:1.82069198147, teutonic_knights:1.77576544848, charlemagne:1.77122855332, adolf_hitler:1.7410361299, suez_crisis:1.70007436488, mikhail_gorbachev:1.69262106099, mao_zedong:1.64842996674",he issued an edict stating that the human body of christ only seemed to suffer at the crucifixion a doctrine called aphtharto-docetism. he launched an attack on north africa to aid the vandal king hilderich and his finance minister peter barsymes created a state monopoly on silk. he expelled pagan teachers from the academy in athens.
105912,3,justinian_i,"portugal:0.0371711883042, justinian_i:0.0136651057069, muhammad:0.0111124996616, maria_theresa:0.0103531656936, ancient_corinth:0.0101504903405, cyrus_the_great:0.00992002716967, oda_nobunaga:0.00972998156303, aethelred_the_unready:0.00959490647333, mobutu_sese_seko:0.00899051992439, getulio_vargas:0.00859480498355, thebes,_greece:0.00843742582204, solon:0.0084071132878, henry_vii_of_england:0.00826563875073, vasco_da_gama:0.0080435866856, adolf_eichmann:0.00771452227097, toyotomi_hideyoshi:0.00741971516371, provisions_of_oxford:0.00700961988907, hadrian:0.00672501683978, st._bartholomew's_day_massacre:0.00651731912872, alexander_kerensky:0.00649018214938","justinian_i:7.15063646945, byzantine_empire:4.17174039047, antonio_lopez_de_santa_anna:4.17174039047, vandals:2.50370548279, kublai_khan:2.40336118653, diocletian:2.35556479972, benito_mussolini:2.22979449262, napoleon_iii:2.14846433563, han_dynasty:2.0408777517, martin_luther:1.98950026485, cyrus_the_great:1.82944151665, suleiman_the_magnificent:1.79606306122, charlemagne:1.77611128502, francisco_franco:1.71925289314, safavid_dynasty:1.71465505035, tang_dynasty:1.71124469188, sparta:1.64466081576, nero:1.61422128474, thomas_jefferson:1.60847535291, mobutu_sese_seko:1.57402390894",he issued an edict stating that the human body of christ only seemed to suffer at the crucifixion a doctrine called aphtharto-docetism. he launched an attack on north africa to aid the vandal king hilderich and his finance minister peter barsymes created a state monopoly on silk. he expelled pagan teachers from the academy in athens. name this man who nearly lost his throne in the nika revolt was aided in his rule by his wife theodora and general belisarius.
152479,0,jefferson_davis,"robert_walpole:0.0795395033014, maria_theresa:0.0614405492039, free_soil_party:0.0458088558099, william_walker_(filibuster):0.0373440452708, thomas_jefferson:0.0369216198396, bastille:0.0351077743684, opium_wars:0.0295573842869, napoleon_iii:0.0283729651193, caligula:0.0267483018336, albigensian_crusade:0.0241074745002, otto_von_bismarck:0.0221235499878, easter_rising:0.0204953619112, franklin_pierce:0.0202138200923, state_of_franklin:0.0184431616748, jefferson_davis:0.0161985494067, james_monroe:0.0146543657477, kwame_nkrumah:0.0116680277152, antonio_lopez_de_santa_anna:0.0115644321055, john_cabot:0.0106100253311, green_mountain_boys:0.00886187889977","franklin_pierce:4.24210615065, thomas_jefferson:3.69567310168, gadsden_purchase:3.27762179071, jefferson_davis:3.00964885441, john_jay:2.8347267283, george_washington:2.75055839704, james_buchanan:2.73871939026, stephen_a._douglas:2.48218590986, ronald_reagan:2.42680650102, ulysses_s._grant:2.4067706295, ostend_manifesto:2.34248747138, charles_lindbergh:2.31389328497, herbert_hoover:2.30972563234, trent_affair:2.29129095267, alexander_hamilton:2.28453145043, henry_l._stimson:2.17199070342, william_tecumseh_sherman:2.14751872952, william_mckinley:2.114339522, huey_long:2.10069562776, warren_g._harding:2.09914598233",he persuaded congress to fund the importation and training of camels for military purposes as secretary of war under franklin_pierce.
