Question ID,Sentence Position,Answer,QANTA Scores
2104,2,bonus_army,"bonus_army:0.337220045133, golden_horde:0.0138241125668, green_mountain_boys:0.0098996460161, treaty_of_brest-litovsk:0.00980580822825, coxey's_army:0.00863590427907, ghana:0.00805721909258, fort_ticonderoga:0.00687077781661, caroline_affair:0.00632526685932, suleiman_the_magnificent:0.00609645897784, gamal_abdel_nasser:0.0060364591266, july_revolution:0.00577179163634, herbert_hoover:0.0056952486989, william_tecumseh_sherman:0.0056934031424, boxer_rebellion:0.00564471449879, douglas_macarthur:0.00559563483231, dorr_rebellion:0.00550914874619, paris_commune:0.00528079236179, wounded_knee_massacre:0.00511981584957, george_meade:0.00502289918914, charles_evans_hughes:0.00490887924023"
2104,3,bonus_army,"bonus_army:0.452681721504, treaty_of_brest-litovsk:0.0122183480915, suleiman_the_magnificent:0.00808803125365, caroline_affair:0.00764563955567, boxer_rebellion:0.00748757719641, golden_horde:0.00735092605224, coxey's_army:0.00724093182917, green_mountain_boys:0.00691888994568, dorr_rebellion:0.00635396178606, george_meade:0.00568327271525, gamal_abdel_nasser:0.00563521056378, july_revolution:0.00548707748419, paris_commune:0.00539575180292, herbert_hoover:0.00498374562981, indira_gandhi:0.00495423248367, boston_massacre:0.00485110246303, wounded_knee_massacre:0.00471916503257, john_paul_jones:0.0046716325112, homestead_strike:0.0044245796741, huey_long:0.0043220494462"
143420,1,second_bank_of_the_united_states,"second_bank_of_the_united_states:0.41549237995, daniel_webster:0.103547830519, whig_party_(united_states):0.0415488998796, compromise_of_1850:0.0295234663753, henry_i_of_england:0.0199065021388, andrew_jackson:0.0196976388327, salmon_p._chase:0.0172010179287, john_tyler:0.0165016816149, james_k._polk:0.0158926658279, fugitive_slave_laws:0.0149993166588, john_marshall:0.0145119878365, treaty_of_ghent:0.0113319527944, martin_van_buren:0.0100514250558, shays'_rebellion:0.0100489708829, ostend_manifesto:0.00999289362309, dorr_rebellion:0.00908314688815, roger_b._taney:0.00882907882619, peloponnesian_war:0.00686229152366, missouri_compromise:0.00653117905579, salem_witch_trials:0.00631645373784"
143420,2,second_bank_of_the_united_states,"second_bank_of_the_united_states:0.137435160438, daniel_webster:0.115728179621, whig_party_(united_states):0.0341302801919, fugitive_slave_laws:0.0284048306157, john_marshall:0.0248834224301, henry_i_of_england:0.0234832218484, salmon_p._chase:0.0233759722369, dorr_rebellion:0.0230262894244, treaty_of_ghent:0.0223008637472, compromise_of_1850:0.0213939783278, henry_the_navigator:0.0185410040399, martin_van_buren:0.0171976312013, missouri_compromise:0.0139218185106, james_k._polk:0.0139195124845, john_tyler:0.0121384036634, roger_b._taney:0.0120416798964, shays'_rebellion:0.0119582928269, roger_williams_(theologian):0.0111253742196, andrew_jackson:0.0106218883219, battle_of_bosworth_field:0.0100660304149"
143420,3,second_bank_of_the_united_states,"second_bank_of_the_united_states:0.269613681598, daniel_webster:0.101960475175, whig_party_(united_states):0.03890979418, compromise_of_1850:0.0329965885452, john_tyler:0.0242558154998, martin_van_buren:0.0198538808566, andrew_jackson:0.0197728793619, fugitive_slave_laws:0.0172922621611, dorr_rebellion:0.0161770868826, john_marshall:0.0156707125348, shays'_rebellion:0.0119373483065, william_henry_harrison:0.0108434726203, treaty_of_ghent:0.0090640986946, roger_b._taney:0.0086517527816, henry_the_navigator:0.00859838088653, missouri_compromise:0.00859068666731, james_k._polk:0.00799636366144, millard_fillmore:0.00794211364148, roger_williams_(theologian):0.00707395758594, salmon_p._chase:0.0064654510329"
2110,2,franklin_pierce,"franklin_pierce:0.0436305719295, treaty_of_ghent:0.0245065483377, maine:0.0175611007053, james_buchanan:0.0171467999612, william_walker_(filibuster):0.0136956544786, james_monroe:0.0118769986132, john_quincy_adams:0.0114287996036, alexander_hamilton:0.0112467563786, ostend_manifesto:0.0101865781246, roger_b._taney:0.010148580456, thomas_jefferson:0.0100636032684, john_marshall:0.00878757846081, james_k._polk:0.00860604721789, william_howard_taft:0.00824345902954, louis_brandeis:0.00761655369346, julius_nyerere:0.00727797296498, william_jennings_bryan:0.00726834080826, francisco_franco:0.00685409645766, pierre_trudeau:0.006741480777, john_t._scopes:0.00671433673024"
2110,3,franklin_pierce,"franklin_pierce:0.100507598239, james_buchanan:0.0294532903855, james_k._polk:0.0264755204904, lester_b._pearson:0.0181416412253, treaty_of_ghent:0.0155920435528, jefferson_davis:0.014198950684, ostend_manifesto:0.0118175019341, william_walker_(filibuster):0.0117717130869, roger_b._taney:0.0110629975621, william_jennings_bryan:0.010497896723, john_a._macdonald:0.00990882029531, first_triumvirate:0.0096603346368, maine:0.00960625133595, james_a._garfield:0.00952872692348, john_t._scopes:0.00881531074517, st._bartholomew's_day_massacre:0.00783356017262, george_b._mcclellan:0.00743550757737, clarence_darrow:0.00680900723349, alexander_hamilton:0.00639442405098, rutherford_b._hayes:0.00620708586157"
2110,4,franklin_pierce,"franklin_pierce:0.0955270900384, james_buchanan:0.0245857884343, james_k._polk:0.0209782243024, jefferson_davis:0.017211306887, lester_b._pearson:0.0144761601015, treaty_of_ghent:0.0101121770343, john_a._macdonald:0.00968143028757, john_t._scopes:0.00879010542001, george_b._mcclellan:0.00875295625285, thomas_hart_benton_(politician):0.00831859993169, maine:0.00821701895799, james_a._garfield:0.00808786584514, andrew_jackson:0.00792587418747, clarence_darrow:0.00790242774937, william_walker_(filibuster):0.00738204384496, john_c._calhoun:0.00731383155915, william_jennings_bryan:0.00727591866675, alexander_hamilton:0.00721598953003, roger_b._taney:0.0070524494949, st._bartholomew's_day_massacre:0.00688019929764"
165954,0,third_crusade,"third_crusade:0.283098142769, battle_of_plassey:0.0673310561643, frederick_douglass:0.030576462182, henry_i_of_england:0.0177992425984, william_the_conqueror:0.0136840386047, battle_of_bosworth_field:0.0133433642572, maria_theresa:0.0125611198907, salmon_p._chase:0.0125422879065, edward_the_confessor:0.0119872110807, benjamin_disraeli:0.0106335265065, john_wycliffe:0.0103931005281, diocletian:0.0102249127602, otto_von_bismarck:0.00982294053307, mary_baker_eddy:0.00957083596809, hugh_capet:0.00953816717034, tokugawa_ieyasu:0.00952298786272, martin_van_buren:0.0091267094507, atahualpa:0.00897009385083, charles_martel:0.00880608759153, james_a._garfield:0.0083431009171"
165954,1,third_crusade,"third_crusade:0.768209239481, teutonic_knights:0.0224227822888, frederick_douglass:0.0144553519876, otto_von_bismarck:0.00969964102504, edward_the_confessor:0.00880625029477, battle_of_bosworth_field:0.00666806806018, benjamin_disraeli:0.00665867561552, crimean_war:0.00635575433836, martin_van_buren:0.00444893119511, charles_martel:0.00354442499915, kublai_khan:0.00347261423568, john_wycliffe:0.00335416710115, council_of_constance:0.00309253849799, akbar:0.00287603748768, william_the_conqueror:0.00277512301782, battle_of_plassey:0.00272285836748, second_boer_war:0.00251960845139, battle_of_hastings:0.00221117189386, hugh_capet:0.0021936905979, peasants'_revolt:0.00212710643393"
165954,2,third_crusade,"third_crusade:0.85189424011, otto_von_bismarck:0.0198720706059, teutonic_knights:0.0119293189913, crimean_war:0.00563861118411, edward_the_confessor:0.00504713578689, war_of_the_spanish_succession:0.00477166373324, benjamin_disraeli:0.00398796858012, magna_carta:0.003452217966, martin_luther:0.00275210250867, diocletian:0.00266172286173, hugh_capet:0.00250769228828, peasants'_revolt:0.00223886456451, battle_of_bosworth_field:0.00211285469506, battle_of_hastings:0.00206128449433, william_penn:0.00197110355155, frederick_douglass:0.00196172808323, council_of_constance:0.00158455077179, battle_of_plassey:0.00152288364937, first_crusade:0.00145362713484, fourth_crusade:0.0013976235094"
102468,0,carthage,"carthage:0.748340402288, vandals:0.0431732965885, ming_dynasty:0.0181374810905, sparta:0.0115792505559, justinian_i:0.00894717469742, miguel_hidalgo_y_costilla:0.00892301724339, fort_ticonderoga:0.00704617116362, hittites:0.00696676999628, battle_of_puebla:0.00567146011966, ghana:0.004082305163, horatio_gates:0.00294866756705, ronald_reagan:0.00255668998182, william_henry_harrison:0.00232969898515, zachary_taylor:0.00215493555241, byzantine_empire:0.00211856484163, battle_of_marathon:0.00200768445285, fashoda_incident:0.00199867570717, hannibal:0.00185813125177, thebes,_greece:0.00184753240636, whiskey_rebellion:0.00179727392466"
102468,1,carthage,"carthage:0.33635245646, vandals:0.0512396726678, miguel_hidalgo_y_costilla:0.0318551429878, justinian_i:0.0272486371648, ming_dynasty:0.0202571448401, sparta:0.0188381747138, hittites:0.01860954498, byzantine_empire:0.0175067328932, fort_ticonderoga:0.0148554387021, ghana:0.0119600817893, fashoda_incident:0.010645462986, ancient_corinth:0.00735333551237, battle_of_puebla:0.00599453740182, ostend_manifesto:0.00591704011007, thebes,_greece:0.00552835093286, taiping_rebellion:0.00524153461997, first_crusade:0.00493144849172, chandragupta_maurya:0.00474151755738, battle_of_ayacucho:0.00471316945796, daniel_boone:0.00470182748603"
102468,2,carthage,"carthage:0.40480330117, miguel_hidalgo_y_costilla:0.0256416309577, hittites:0.0221068381619, vandals:0.0190361817537, sparta:0.0181488618149, ming_dynasty:0.0152389908907, byzantine_empire:0.0138158654193, fort_ticonderoga:0.0111914768705, justinian_i:0.0101395354564, fashoda_incident:0.00942321013984, ancient_corinth:0.00775925265072, ostend_manifesto:0.00740299341424, ghana:0.00679978238934, golden_horde:0.00642464645141, thebes,_greece:0.00607234231959, vitus_bering:0.00588960636028, oda_nobunaga:0.00570976991461, finland:0.0047445151898, daniel_boone:0.00474174090733, gaius_marius:0.00436847549541"
102468,3,carthage,"carthage:0.147018845336, vandals:0.0242696206313, hittites:0.0242119032766, byzantine_empire:0.0208518026468, miguel_hidalgo_y_costilla:0.0199204584375, justinian_i:0.0157701096895, sparta:0.0148788219448, thebes,_greece:0.0112254026628, ancient_corinth:0.0108838444237, fashoda_incident:0.0101929969132, ming_dynasty:0.00987847899008, fort_ticonderoga:0.00947193707783, battle_of_zama:0.00818982646679, peloponnesian_war:0.00795415312223, portugal:0.00791869718915, battle_of_puebla:0.00769978907517, giuseppe_garibaldi:0.00704185956648, battle_of_ayacucho:0.00701842668769, ostend_manifesto:0.00695169135886, vitus_bering:0.00685087459936"
102468,4,carthage,"carthage:0.282040686321, vandals:0.0292116187255, hittites:0.0224004239964, miguel_hidalgo_y_costilla:0.0202979277511, battle_of_zama:0.0196721643676, sparta:0.0162607020015, byzantine_empire:0.0130096209212, hannibal:0.0121409598234, ancient_corinth:0.0117225453423, thebes,_greece:0.0108959506228, battle_of_puebla:0.0103619813473, oda_nobunaga:0.0102741140881, fort_ticonderoga:0.0101569806596, justinian_i:0.00954791935731, portugal:0.00781716446014, ming_dynasty:0.00780316640687, fashoda_incident:0.00760667403625, chandragupta_maurya:0.00613928427026, gaius_marius:0.00597018072731, parthian_empire:0.00595265323402"
106566,2,georges_clemenceau,"georges_clemenceau:0.0216263996991, john_brown_(abolitionist):0.0152598730091, clarence_darrow:0.0130475855593, john_c._calhoun:0.0125033227968, francisco_franco:0.0123860595496, jamaica:0.0113581533073, pierre_trudeau:0.0103131516168, william_penn:0.00926199914465, fidel_castro:0.0091342203945, john_hancock:0.00910486482987, paris_commune:0.00824644069741, peasants'_revolt:0.00824616201101, treaty_of_brest-litovsk:0.00778439347481, neville_chamberlain:0.00777445661587, pontiac_(person):0.00742262395044, william_the_conqueror:0.00730411280455, brian_mulroney:0.00724350396302, cecil_rhodes:0.00715101748389, gamal_abdel_nasser:0.00691976202414, war_of_the_spanish_succession:0.0068921709852"
106566,3,georges_clemenceau,"georges_clemenceau:0.0171203860324, treaty_of_brest-litovsk:0.0158050272516, francisco_franco:0.0118824507429, john_brown_(abolitionist):0.0114228106888, fidel_castro:0.0109717679919, clarence_darrow:0.0107471375753, paris_commune:0.0103769068289, jamaica:0.0101629907539, charles_evans_hughes:0.00893343029243, pierre_trudeau:0.00870354999502, neville_chamberlain:0.00812405055978, war_of_the_spanish_succession:0.00717614851264, john_hancock:0.0070763345936, july_revolution:0.00703182996641, david_lloyd_george:0.00679070358113, cecil_rhodes:0.00672952653064, brian_mulroney:0.00663072540651, william_penn:0.00662458797328, henry_l._stimson:0.00656862145775, gamal_abdel_nasser:0.00642134024646"
2119,0,haymarket_affair,"haymarket_affair:0.658066663527, golden_horde:0.127907766924, boston_massacre:0.0224269006572, grover_cleveland:0.0200264935426, ming_dynasty:0.0170887475781, james_g._blaine:0.0119649233762, jacquerie:0.0101200174564, hannibal:0.00818546893374, atahualpa:0.00618165987111, james_k._polk:0.00586456287753, hartford_convention:0.00450341995594, samuel_adams:0.00433508581464, charles_martel:0.00417303928348, pontiac_(person):0.00342443077887, hanseatic_league:0.00317379618697, john_quincy_adams:0.00311827867103, emiliano_zapata:0.00286876115693, benjamin_harrison:0.00270694534755, john_hay:0.00270396272229, salmon_p._chase:0.00268237744912"
2119,1,haymarket_affair,"haymarket_affair:0.238826635636, golden_horde:0.048263887237, hannibal:0.0334924953746, grover_cleveland:0.0320486470974, hartford_convention:0.0267955625689, battle_of_bosworth_field:0.0187983004506, james_g._blaine:0.0181190787726, benjamin_harrison:0.0160135001243, clarence_darrow:0.0144998722411, james_k._polk:0.0144064746192, ming_dynasty:0.0123151536833, charles_martel:0.00975071319369, third_crusade:0.009535697196, atahualpa:0.00948300197036, first_crusade:0.00924834594158, jacquerie:0.00758550516179, battle_of_antietam:0.00738435043443, hanseatic_league:0.0073402383026, henry_clay:0.00714516581979, thaddeus_stevens:0.00635285115468"
2119,2,haymarket_affair,"haymarket_affair:0.927106325584, hannibal:0.00311351838545, clarence_darrow:0.00245446646265, greenback_party:0.00240573882861, jacquerie:0.00196457015014, grover_cleveland:0.00187027230167, benjamin_harrison:0.00183714128648, charles_martel:0.00161206436222, ming_dynasty:0.00159493003802, salmon_p._chase:0.00153706151949, john_t._scopes:0.00129390610366, taiping_rebellion:0.00120511238049, golden_horde:0.00108165943378, fourth_crusade:0.00104588004934, john_sherman:0.00103263737335, hartford_convention:0.000932547346725, falklands_war:0.000833702160173, battle_of_zama:0.000814047477035, thomas_hart_benton_(politician):0.000732985042768, battle_of_ayacucho:0.000725909225837"
2119,3,haymarket_affair,"haymarket_affair:0.936375564957, jacquerie:0.00165685103387, clarence_darrow:0.00155848204061, golden_horde:0.0014495133462, greenback_party:0.00135594467754, john_sherman:0.00120312371796, hannibal:0.00111679942816, fourth_crusade:0.00103079161613, grover_cleveland:0.000947265672122, peterloo_massacre:0.000900648641659, john_t._scopes:0.000888550485649, getulio_vargas:0.000861046689496, benjamin_harrison:0.000810182729644, taiping_rebellion:0.000765944325173, gunpowder_plot:0.000753935574433, war_of_devolution:0.000746855055159, equal_rights_amendment:0.000719627360747, wounded_knee_massacre:0.000687274950069, salmon_p._chase:0.000671010454478, thomas_hart_benton_(politician):0.000668210513867"
2119,4,haymarket_affair,"haymarket_affair:0.921761058346, clarence_darrow:0.00292461025013, greenback_party:0.00270908890247, golden_horde:0.00184372512364, jacquerie:0.00143851063016, fourth_crusade:0.00133351810805, benjamin_harrison:0.00125591816455, pancho_villa:0.00122317900212, peterloo_massacre:0.00122042315766, whiskey_rebellion:0.0011345772257, john_sherman:0.00107850702524, john_t._scopes:0.00107515447304, grover_cleveland:0.00106444290466, william_mckinley:0.000995606919958, gunpowder_plot:0.00099164077941, eugene_v._debs:0.000991212159305, hannibal:0.000920521185863, equal_rights_amendment:0.000896821679796, war_of_devolution:0.000889493468805, salmon_p._chase:0.000876126954283"
2119,5,haymarket_affair,"haymarket_affair:0.929859328167, greenback_party:0.00242792703579, clarence_darrow:0.00218682378052, jacquerie:0.00154237150725, golden_horde:0.00137374719901, fourth_crusade:0.00137174239738, benjamin_harrison:0.0011936798396, peterloo_massacre:0.00103012367786, john_t._scopes:0.00101795631595, lateran_treaty:0.00101360752247, fashoda_incident:0.000961703609859, john_sherman:0.000960716978569, grover_cleveland:0.000868478481841, pancho_villa:0.000860706581459, knights_of_labor:0.000849015743145, gunpowder_plot:0.000806976110167, whiskey_rebellion:0.000798071517889, william_mckinley:0.000791077576094, war_of_devolution:0.000782482826278, equal_rights_amendment:0.000759150102456"
