Question ID,Question Text,QANTA Scores,Answer,Sentence Position,IR_Wiki Scores,category
165954,this campaign chronicled by roger of hoveden was proclaimed after the battle of hattin by gregory viii. the invaders won victories at the battle of arsuf and at the siege of acre and pillaged cyprus.,"third_crusade:0.768209239481, teutonic_knights:0.0224227822888, frederick_douglass:0.0144553519876, otto_von_bismarck:0.00969964102504, edward_the_confessor:0.00880625029477, battle_of_bosworth_field:0.00666806806018, benjamin_disraeli:0.00665867561552, crimean_war:0.00635575433836, martin_van_buren:0.00444893119511, charles_martel:0.00354442499915, kublai_khan:0.00347261423568, john_wycliffe:0.00335416710115, council_of_constance:0.00309253849799, akbar:0.00287603748768, william_the_conqueror:0.00277512301782, battle_of_plassey:0.00272285836748, second_boer_war:0.00251960845139, battle_of_hastings:0.00221117189386, hugh_capet:0.0021936905979, peasants'_revolt:0.00212710643393",third_crusade,1,"third_crusade:9.74608314794, byzantine_empire:3.88105163232, antonio_lopez_de_santa_anna:3.88105163232, ancient_corinth:2.78856675172, albigensian_crusade:2.75822813977, charles_martel:2.68033810417, alfred_the_great:2.55342639524, hittites:2.50171175144, william_the_conqueror:2.47592945058, oliver_cromwell:2.47529434716, fourth_crusade:2.31963087086, wars_of_the_roses:2.18615494372, ivan_the_terrible:2.09760095746, attila:1.92027641818, first_crusade:1.91452542381, teutonic_knights:1.86107894844, akbar:1.84636342153, pancho_villa:1.81443566006, winston_churchill:1.68372308231, spanish_civil_war:1.67225275951",history
165954,this campaign chronicled by roger of hoveden was proclaimed after the battle of hattin by gregory viii. the invaders won victories at the battle of arsuf and at the siege of acre and pillaged cyprus. name this late 12th-century crusade that failed to wrest the holy land from saladin led by philip ii of france frederick barbarossa and richard the lionheart.,"third_crusade:0.85189424011, otto_von_bismarck:0.0198720706059, teutonic_knights:0.0119293189913, crimean_war:0.00563861118411, edward_the_confessor:0.00504713578689, war_of_the_spanish_succession:0.00477166373324, benjamin_disraeli:0.00398796858012, magna_carta:0.003452217966, martin_luther:0.00275210250867, diocletian:0.00266172286173, hugh_capet:0.00250769228828, peasants'_revolt:0.00223886456451, battle_of_bosworth_field:0.00211285469506, battle_of_hastings:0.00206128449433, william_penn:0.00197110355155, frederick_douglass:0.00196172808323, council_of_constance:0.00158455077179, battle_of_plassey:0.00152288364937, first_crusade:0.00145362713484, fourth_crusade:0.0013976235094",third_crusade,2,"third_crusade:11.3710344692, fourth_crusade:4.98455828614, byzantine_empire:3.51153462628, antonio_lopez_de_santa_anna:3.51153462628, eleanor_of_aquitaine:3.19224840559, first_crusade:2.89406917682, ancient_corinth:2.49517879592, guelphs_and_ghibellines:2.45443359574, william_the_conqueror:2.36093026961, albigensian_crusade:2.23837699216, teutonic_knights:2.13646082465, oliver_cromwell:2.00739185751, charles_martel:1.94475990823, suleiman_the_magnificent:1.9301532223, war_of_the_austrian_succession:1.8772494922, thirty_years'_war:1.8662262041, alfred_the_great:1.86476249051, henry_i_of_england:1.76971502259, ivan_the_terrible:1.75229547877, charlemagne:1.74964884941",history
102468,in ad 439 belisarius entered this city unopposed after he defeated a nearby force led by gelimer who was around as it had earlier been pillaged by geiseric.,"carthage:0.748340402288, vandals:0.0431732965885, ming_dynasty:0.0181374810905, sparta:0.0115792505559, justinian_i:0.00894717469742, miguel_hidalgo_y_costilla:0.00892301724339, fort_ticonderoga:0.00704617116362, hittites:0.00696676999628, battle_of_puebla:0.00567146011966, ghana:0.004082305163, horatio_gates:0.00294866756705, ronald_reagan:0.00255668998182, william_henry_harrison:0.00232969898515, zachary_taylor:0.00215493555241, byzantine_empire:0.00211856484163, battle_of_marathon:0.00200768445285, fashoda_incident:0.00199867570717, hannibal:0.00185813125177, thebes,_greece:0.00184753240636, whiskey_rebellion:0.00179727392466",carthage,0,"vandals:7.94932820271, justinian_i:5.10986370222, attila:2.86199398293, byzantine_empire:2.84441416989, antonio_lopez_de_santa_anna:2.84441416989, first_crusade:2.30772361464, atahualpa:2.1692211184, war_of_the_austrian_succession:2.09731183729, calvin_coolidge:1.92602261407, vasco_da_gama:1.77912959441, great_northern_war:1.74494430919, hannibal:1.72888338011, battle_of_salamis:1.56922085846, battle_of_hastings:1.55537716281, peloponnesian_war:1.52555707733, battle_of_bunker_hill:1.52088055286, battle_of_bosworth_field:1.51972550768, napoleon_iii:1.43135283053, james_g._blaine:1.41287763375, arthur_wellesley,_1st_duke_of_wellington:1.41284999286",history
102468,in ad 439 belisarius entered this city unopposed after he defeated a nearby force led by gelimer who was around as it had earlier been pillaged by geiseric. st. cyprian and tertullian both contributed to christianity in this city and it was influenced heavily by the pelagian heresy.,"carthage:0.33635245646, vandals:0.0512396726678, miguel_hidalgo_y_costilla:0.0318551429878, justinian_i:0.0272486371648, ming_dynasty:0.0202571448401, sparta:0.0188381747138, hittites:0.01860954498, byzantine_empire:0.0175067328932, fort_ticonderoga:0.0148554387021, ghana:0.0119600817893, fashoda_incident:0.010645462986, ancient_corinth:0.00735333551237, battle_of_puebla:0.00599453740182, ostend_manifesto:0.00591704011007, thebes,_greece:0.00552835093286, taiping_rebellion:0.00524153461997, first_crusade:0.00493144849172, chandragupta_maurya:0.00474151755738, battle_of_ayacucho:0.00471316945796, daniel_boone:0.00470182748603",carthage,1,"vandals:5.53940071986, justinian_i:5.25638347405, byzantine_empire:3.26728235535, antonio_lopez_de_santa_anna:3.26728235535, first_crusade:2.43764111265, battle_of_hastings:2.33081440963, carthage:2.21532803327, attila:2.08939831587, thomas_jefferson:1.92551694529, martin_luther:1.78223581032, diocletian:1.70578569874, david_livingstone:1.67827854952, aethelred_the_unready:1.67827854952, battle_of_leyte_gulf:1.61296209898, war_of_the_austrian_succession:1.56545583656, sparta:1.53048949939, albigensian_crusade:1.50086527107, charles_martel:1.4886490221, jimmy_carter:1.473135461, benito_mussolini:1.43438015735",history
102468,in ad 439 belisarius entered this city unopposed after he defeated a nearby force led by gelimer who was around as it had earlier been pillaged by geiseric. st. cyprian and tertullian both contributed to christianity in this city and it was influenced heavily by the pelagian heresy. a citadel known as the byrsa lies on a hill at the southern part of this city.,"carthage:0.40480330117, miguel_hidalgo_y_costilla:0.0256416309577, hittites:0.0221068381619, vandals:0.0190361817537, sparta:0.0181488618149, ming_dynasty:0.0152389908907, byzantine_empire:0.0138158654193, fort_ticonderoga:0.0111914768705, justinian_i:0.0101395354564, fashoda_incident:0.00942321013984, ancient_corinth:0.00775925265072, ostend_manifesto:0.00740299341424, ghana:0.00679978238934, golden_horde:0.00642464645141, thebes,_greece:0.00607234231959, vitus_bering:0.00588960636028, oda_nobunaga:0.00570976991461, finland:0.0047445151898, daniel_boone:0.00474174090733, gaius_marius:0.00436847549541",carthage,2,"vandals:5.55884658875, carthage:4.25731101291, justinian_i:4.23677382076, battle_of_hastings:2.70947030491, byzantine_empire:2.62779576272, antonio_lopez_de_santa_anna:2.62779576272, first_crusade:2.57627447629, fort_ticonderoga:1.87057696143, martin_luther:1.79855063751, david_livingstone:1.7407601928, aethelred_the_unready:1.7407601928, ivan_the_terrible:1.6810930403, attila:1.6603169764, john_adams:1.63488934577, giuseppe_garibaldi:1.61825803907, battle_of_bunker_hill:1.57923338397, verdun:1.56132941527, ancient_corinth:1.56123355032, ethiopia:1.55955178166, franklin_pierce:1.54193549165",history
102468,in ad 439 belisarius entered this city unopposed after he defeated a nearby force led by gelimer who was around as it had earlier been pillaged by geiseric. st. cyprian and tertullian both contributed to christianity in this city and it was influenced heavily by the pelagian heresy. a citadel known as the byrsa lies on a hill at the southern part of this city. it concluded treaties with its greatest enemy in 508 and 348 bce and its navy assisted this enemy in a war named for a molossian king.,"carthage:0.147018845336, vandals:0.0242696206313, hittites:0.0242119032766, byzantine_empire:0.0208518026468, miguel_hidalgo_y_costilla:0.0199204584375, justinian_i:0.0157701096895, sparta:0.0148788219448, thebes,_greece:0.0112254026628, ancient_corinth:0.0108838444237, fashoda_incident:0.0101929969132, ming_dynasty:0.00987847899008, fort_ticonderoga:0.00947193707783, battle_of_zama:0.00818982646679, peloponnesian_war:0.00795415312223, portugal:0.00791869718915, battle_of_puebla:0.00769978907517, giuseppe_garibaldi:0.00704185956648, battle_of_ayacucho:0.00701842668769, ostend_manifesto:0.00695169135886, vitus_bering:0.00685087459936",carthage,3,"vandals:4.28632853316, carthage:3.3697176483, justinian_i:3.36595208807, battle_of_hastings:2.30805542114, john_adams:2.29587990821, war_of_the_austrian_succession:2.24037313502, byzantine_empire:2.19366927606, antonio_lopez_de_santa_anna:2.19366927606, first_crusade:1.9863131796, great_northern_war:1.93868326088, giuseppe_garibaldi:1.87059704652, tecumseh:1.85872524936, jimmy_carter:1.85401829091, fort_ticonderoga:1.82170692323, ethiopia:1.65366127772, battle_of_leyte_gulf:1.61067860384, hittites:1.58191013057, franklin_pierce:1.56398718318, william_jennings_bryan:1.55144046254, pedro_alvares_cabral:1.55144046254",history
102468,in ad 439 belisarius entered this city unopposed after he defeated a nearby force led by gelimer who was around as it had earlier been pillaged by geiseric. st. cyprian and tertullian both contributed to christianity in this city and it was influenced heavily by the pelagian heresy. a citadel known as the byrsa lies on a hill at the southern part of this city. it concluded treaties with its greatest enemy in 508 and 348 bce and its navy assisted this enemy in a war named for a molossian king. name this north african city home to hamilcar hasdrubal and hannibal founded by the phoenicians and the perpetual enemy of rome.,"carthage:0.282040686321, vandals:0.0292116187255, hittites:0.0224004239964, miguel_hidalgo_y_costilla:0.0202979277511, battle_of_zama:0.0196721643676, sparta:0.0162607020015, byzantine_empire:0.0130096209212, hannibal:0.0121409598234, ancient_corinth:0.0117225453423, thebes,_greece:0.0108959506228, battle_of_puebla:0.0103619813473, oda_nobunaga:0.0102741140881, fort_ticonderoga:0.0101569806596, justinian_i:0.00954791935731, portugal:0.00781716446014, ming_dynasty:0.00780316640687, fashoda_incident:0.00760667403625, chandragupta_maurya:0.00613928427026, gaius_marius:0.00597018072731, parthian_empire:0.00595265323402",carthage,4,"carthage:4.82325552356, hannibal:4.33073934425, vandals:4.32801912252, justinian_i:3.25516808479, byzantine_empire:2.35188772271, antonio_lopez_de_santa_anna:2.35188772271, ethiopia:2.07518190955, giuseppe_garibaldi:2.0445849537, battle_of_hastings:2.02426869764, jimmy_carter:1.93821164818, martin_luther:1.90778100999, war_of_the_austrian_succession:1.83904872463, portugal:1.82769439968, john_adams:1.77236240191, ancient_corinth:1.76480984528, charlemagne:1.67049859983, hittites:1.66034898704, sparta:1.65290176993, david_livingstone:1.63660985816, aethelred_the_unready:1.63660985816",history
106566,moderator note poincare resigning as mayor and deputy after failing to mediate between the national assembly and the paris_commune he engineered the downfall of the cabinet of jules ferry and also had a hand in the resignation of maurice rouvier.,"john_c._calhoun:0.0506454586533, fidel_castro:0.0481198654796, john_brown_(abolitionist):0.045721069933, july_revolution:0.0344558579511, treaty_of_brest-litovsk:0.02972126261, francisco_franco:0.0281904958824, gamal_abdel_nasser:0.0280876880958, georges_clemenceau:0.0236519170546, william_jennings_bryan:0.0200888727259, pierre_trudeau:0.0185649857682, clarence_darrow:0.0176060363356, francisco_i._madero:0.0168592164829, huldrych_zwingli:0.012437565293, eleanor_roosevelt:0.0118815477831, manifest_destiny:0.0117224574727, emiliano_zapata:0.0111363919005, emilio_aguinaldo:0.00985387214873, charles_evans_hughes:0.00977183042525, booker_t._washington:0.00910194851549, adlai_stevenson_ii:0.00884849218318",georges_clemenceau,0,"georges_clemenceau:6.27996075408, maximilien_de_robespierre:4.7751321025, paris_commune:3.91898124351, neville_chamberlain:3.48081130557, david_lloyd_george:3.06471886224, charles_de_gaulle:3.05780738373, labour_party_(uk):2.80674949163, paul_von_hindenburg:2.42802319638, konrad_adenauer:2.42758457456, fidel_castro:2.31961605206, john_a._macdonald:2.30982884644, william_jennings_bryan:2.22443694965, pedro_alvares_cabral:2.22443694965, league_of_nations:2.2108737415, pierre_trudeau:2.19763692692, william_howard_taft:2.04869193223, margaret_thatcher:2.00830930314, night_of_the_long_knives:2.00157736323, winston_churchill:1.94612056613, george_washington:1.92224605662",history
106566,moderator note poincare resigning as mayor and deputy after failing to mediate between the national assembly and the paris_commune he engineered the downfall of the cabinet of jules ferry and also had a hand in the resignation of maurice rouvier. imprisoned on account of an advertisement published in le travail he was arrested but began a new paper le matin upon his release.,"clarence_darrow:0.0216855703664, georges_clemenceau:0.0189704977191, peasants'_revolt:0.0153866372903, john_brown_(abolitionist):0.0151079450072, john_hancock:0.0148682471143, july_revolution:0.0138458798028, fidel_castro:0.0132033581674, john_c._calhoun:0.0120457946221, knights_of_labor:0.0117358542883, salmon_p._chase:0.011471955456, jamaica:0.0107293072252, alexander_h._stephens:0.0100070526176, tammany_hall:0.00981926638475, francisco_franco:0.0097531227398, francisco_i._madero:0.00953665225386, eleanor_roosevelt:0.00939047348464, huldrych_zwingli:0.00938174632297, emiliano_zapata:0.00931517611219, cecil_rhodes:0.00871645009619, paris_commune:0.00871022369238",georges_clemenceau,1,"georges_clemenceau:5.98514598222, maximilien_de_robespierre:4.59862530269, paris_commune:3.06280466332, neville_chamberlain:2.92835586792, fidel_castro:2.62303123441, konrad_adenauer:2.48175516227, charles_de_gaulle:2.34610734113, bastille:2.32892959205, david_lloyd_george:2.27983409332, nelson_mandela:2.23872536017, john_a._macdonald:2.1285460865, winston_churchill:2.03359818813, trent_affair:2.00875659276, labour_party_(uk):1.882550117, francisco_i._madero:1.85558511404, woodrow_wilson:1.83127055531, pierre_trudeau:1.77591638191, benito_mussolini:1.77384010968, william_jennings_bryan:1.76060354415, pedro_alvares_cabral:1.76060354415",history
106566,moderator note poincare resigning as mayor and deputy after failing to mediate between the national assembly and the paris_commune he engineered the downfall of the cabinet of jules ferry and also had a hand in the resignation of maurice rouvier. imprisoned on account of an advertisement published in le travail he was arrested but began a new paper le matin upon his release. he was called upon by raymond poincare to form a government and after convincing the allies he appointed ferdinand_foch as the sole commander.,"georges_clemenceau:0.0216263996991, john_brown_(abolitionist):0.0152598730091, clarence_darrow:0.0130475855593, john_c._calhoun:0.0125033227968, francisco_franco:0.0123860595496, jamaica:0.0113581533073, pierre_trudeau:0.0103131516168, william_penn:0.00926199914465, fidel_castro:0.0091342203945, john_hancock:0.00910486482987, paris_commune:0.00824644069741, peasants'_revolt:0.00824616201101, treaty_of_brest-litovsk:0.00778439347481, neville_chamberlain:0.00777445661587, pontiac_(person):0.00742262395044, william_the_conqueror:0.00730411280455, brian_mulroney:0.00724350396302, cecil_rhodes:0.00715101748389, gamal_abdel_nasser:0.00691976202414, war_of_the_spanish_succession:0.0068921709852",georges_clemenceau,2,"georges_clemenceau:6.80541777857, maximilien_de_robespierre:3.7194097841, david_lloyd_george:2.79380412071, nelson_mandela:2.72511426051, charles_de_gaulle:2.61012026133, neville_chamberlain:2.60850048569, paris_commune:2.44294314995, fidel_castro:2.35111008267, konrad_adenauer:2.33745181903, bastille:2.2299547953, winston_churchill:2.09110668116, jawaharlal_nehru:1.94867030013, trent_affair:1.88497876181, leon_trotsky:1.80276767383, benito_mussolini:1.78093433365, woodrow_wilson:1.76835611788, john_a._macdonald:1.75963873364, gamal_abdel_nasser:1.70716602112, alexander_hamilton:1.70347606009, francisco_i._madero:1.68934712074",history
106566,moderator note poincare resigning as mayor and deputy after failing to mediate between the national assembly and the paris_commune he engineered the downfall of the cabinet of jules ferry and also had a hand in the resignation of maurice rouvier. imprisoned on account of an advertisement published in le travail he was arrested but began a new paper le matin upon his release. he was called upon by raymond poincare to form a government and after convincing the allies he appointed ferdinand_foch as the sole commander. identify this french leader who helped draw up the treaty_of_versailles ending world war i..,"georges_clemenceau:0.0171203860324, treaty_of_brest-litovsk:0.0158050272516, francisco_franco:0.0118824507429, john_brown_(abolitionist):0.0114228106888, fidel_castro:0.0109717679919, clarence_darrow:0.0107471375753, paris_commune:0.0103769068289, jamaica:0.0101629907539, charles_evans_hughes:0.00893343029243, pierre_trudeau:0.00870354999502, neville_chamberlain:0.00812405055978, war_of_the_spanish_succession:0.00717614851264, john_hancock:0.0070763345936, july_revolution:0.00703182996641, david_lloyd_george:0.00679070358113, cecil_rhodes:0.00672952653064, brian_mulroney:0.00663072540651, william_penn:0.00662458797328, henry_l._stimson:0.00656862145775, gamal_abdel_nasser:0.00642134024646",georges_clemenceau,3,"georges_clemenceau:6.36171249894, maximilien_de_robespierre:3.53960756331, konrad_adenauer:3.01338743291, david_lloyd_george:2.88301062956, neville_chamberlain:2.85332101692, charles_de_gaulle:2.83918439376, paris_commune:2.7544329876, nelson_mandela:2.16186251173, woodrow_wilson:2.11367621647, fidel_castro:2.09636364165, suez_crisis:1.98208095146, bastille:1.9394657353, winston_churchill:1.91947329357, leon_trotsky:1.86129771448, adolf_hitler:1.85605871861, otto_von_bismarck:1.85306382535, benito_mussolini:1.8208092181, alexander_hamilton:1.81973534144, night_of_the_long_knives:1.80635849337, warren_g._harding:1.80407390232",history
2119,the last speaker here was samuel fielden.,"haymarket_affair:0.658066663527, golden_horde:0.127907766924, boston_massacre:0.0224269006572, grover_cleveland:0.0200264935426, ming_dynasty:0.0170887475781, james_g._blaine:0.0119649233762, jacquerie:0.0101200174564, hannibal:0.00818546893374, atahualpa:0.00618165987111, james_k._polk:0.00586456287753, hartford_convention:0.00450341995594, samuel_adams:0.00433508581464, charles_martel:0.00417303928348, pontiac_(person):0.00342443077887, hanseatic_league:0.00317379618697, john_quincy_adams:0.00311827867103, emiliano_zapata:0.00286876115693, benjamin_harrison:0.00270694534755, john_hay:0.00270396272229, salmon_p._chase:0.00268237744912",haymarket_affair,0,"haymarket_affair:9.07846979325, pontiac_(person):3.55029282741, james_k._polk:3.55029282741, john_tyler:2.8937348504, john_hay:2.45248453314, james_g._blaine:2.45248453314, franklin_pierce:2.41517537619, andrew_jackson:2.22486117076, daniel_webster:2.17896230668, george_wallace:2.07283737513, wounded_knee_massacre:2.03141964299, eugene_v._debs:1.99430282073, adlai_stevenson_ii:1.94232502535, john_quincy_adams:1.88965891587, john_brown_(abolitionist):1.8760375411, warren_g._harding:1.85571209291, tecumseh:1.82364151707, john_wilkes_booth:1.78895220792, jacques_cartier:1.77713439053, william_mckinley:1.77043825572",history
2119,the last speaker here was samuel fielden. carter harrison joined the crowd for the time and left before it started.,"haymarket_affair:0.238826635636, golden_horde:0.048263887237, hannibal:0.0334924953746, grover_cleveland:0.0320486470974, hartford_convention:0.0267955625689, battle_of_bosworth_field:0.0187983004506, james_g._blaine:0.0181190787726, benjamin_harrison:0.0160135001243, clarence_darrow:0.0144998722411, james_k._polk:0.0144064746192, ming_dynasty:0.0123151536833, charles_martel:0.00975071319369, third_crusade:0.009535697196, atahualpa:0.00948300197036, first_crusade:0.00924834594158, jacquerie:0.00758550516179, battle_of_antietam:0.00738435043443, hanseatic_league:0.0073402383026, henry_clay:0.00714516581979, thaddeus_stevens:0.00635285115468",haymarket_affair,1,"haymarket_affair:6.0655483284, james_g._blaine:3.465096836, john_tyler:3.21522095546, franklin_pierce:2.97557443608, george_wallace:2.75113384548, tecumseh:2.53106886626, thaddeus_stevens:2.45351124523, james_a._garfield:2.32260227537, james_k._polk:2.32108062396, william_mckinley:2.27559112053, john_brown_(abolitionist):2.02805052875, grover_cleveland:2.02304103209, william_henry_harrison:1.96807443536, john_wilkes_booth:1.87109387851, warren_g._harding:1.8136649248, eugene_v._debs:1.78510907562, william_tecumseh_sherman:1.78112806283, john_sherman:1.76409314124, samuel_gompers:1.7442849219, william_jennings_bryan:1.70867505486",history
2119,the last speaker here was samuel fielden. carter harrison joined the crowd for the time and left before it started. following a trial which joseph gary presided over albert parsons george engel and others were hanged and louis lingg committed suicide.,"haymarket_affair:0.927106325584, hannibal:0.00311351838545, clarence_darrow:0.00245446646265, greenback_party:0.00240573882861, jacquerie:0.00196457015014, grover_cleveland:0.00187027230167, benjamin_harrison:0.00183714128648, charles_martel:0.00161206436222, ming_dynasty:0.00159493003802, salmon_p._chase:0.00153706151949, john_t._scopes:0.00129390610366, taiping_rebellion:0.00120511238049, golden_horde:0.00108165943378, fourth_crusade:0.00104588004934, john_sherman:0.00103263737335, hartford_convention:0.000932547346725, falklands_war:0.000833702160173, battle_of_zama:0.000814047477035, thomas_hart_benton_(politician):0.000732985042768, battle_of_ayacucho:0.000725909225837",haymarket_affair,2,"haymarket_affair:9.74879238768, warren_g._harding:3.14321632379, george_wallace:2.86801118175, john_wilkes_booth:2.46649808323, john_brown_(abolitionist):2.45883425056, william_tecumseh_sherman:2.38159558512, maximilien_de_robespierre:2.29171346223, salem_witch_trials:1.98881345534, james_g._blaine:1.82045581891, thaddeus_stevens:1.81565525036, john_quincy_adams:1.79478485951, james_a._garfield:1.73600962612, louis_riel:1.66170770745, shays'_rebellion:1.6425303678, nelson_mandela:1.62155662491, molly_maguires:1.61397502806, harry_s._truman:1.58395180436, clarence_darrow:1.56820606221, seminole_wars:1.55033320449, marcus_garvey:1.51568174507",history
2119,the last speaker here was samuel fielden. carter harrison joined the crowd for the time and left before it started. following a trial which joseph gary presided over albert parsons george engel and others were hanged and louis lingg committed suicide. the day before this event one person was killed outside the mccormick harvesting compnay plant.,"haymarket_affair:0.936375564957, jacquerie:0.00165685103387, clarence_darrow:0.00155848204061, golden_horde:0.0014495133462, greenback_party:0.00135594467754, john_sherman:0.00120312371796, hannibal:0.00111679942816, fourth_crusade:0.00103079161613, grover_cleveland:0.000947265672122, peterloo_massacre:0.000900648641659, john_t._scopes:0.000888550485649, getulio_vargas:0.000861046689496, benjamin_harrison:0.000810182729644, taiping_rebellion:0.000765944325173, gunpowder_plot:0.000753935574433, war_of_devolution:0.000746855055159, equal_rights_amendment:0.000719627360747, wounded_knee_massacre:0.000687274950069, salmon_p._chase:0.000671010454478, thomas_hart_benton_(politician):0.000668210513867",haymarket_affair,3,"haymarket_affair:10.608816388, warren_g._harding:3.15875843742, george_wallace:2.48668807377, john_brown_(abolitionist):2.44636638081, john_wilkes_booth:2.22740016711, salem_witch_trials:1.86543654216, seminole_wars:1.86457291846, nelson_mandela:1.7466118308, william_tecumseh_sherman:1.6918752712, john_quincy_adams:1.6597190482, maximilien_de_robespierre:1.61536144229, thaddeus_stevens:1.56668948965, black_panther_party:1.50480505482, james_a._garfield:1.42667507253, molly_maguires:1.42404099835, louis_riel:1.41360032471, shays'_rebellion:1.41127699947, boston_massacre:1.40866393496, clarence_darrow:1.40483209492, woodrow_wilson:1.39738426399",history
2119,the last speaker here was samuel fielden. carter harrison joined the crowd for the time and left before it started. following a trial which joseph gary presided over albert parsons george engel and others were hanged and louis lingg committed suicide. the day before this event one person was killed outside the mccormick harvesting compnay plant. governor john_peter_altgeld pardoned three of the men convicted in this event and later continued a pro-union stance during the pullman_strike.,"haymarket_affair:0.921761058346, clarence_darrow:0.00292461025013, greenback_party:0.00270908890247, golden_horde:0.00184372512364, jacquerie:0.00143851063016, fourth_crusade:0.00133351810805, benjamin_harrison:0.00125591816455, pancho_villa:0.00122317900212, peterloo_massacre:0.00122042315766, whiskey_rebellion:0.0011345772257, john_sherman:0.00107850702524, john_t._scopes:0.00107515447304, grover_cleveland:0.00106444290466, william_mckinley:0.000995606919958, gunpowder_plot:0.00099164077941, eugene_v._debs:0.000991212159305, hannibal:0.000920521185863, equal_rights_amendment:0.000896821679796, war_of_devolution:0.000889493468805, salmon_p._chase:0.000876126954283",haymarket_affair,4,"haymarket_affair:10.0034312091, warren_g._harding:3.22310044012, george_wallace:2.34718729743, grover_cleveland:2.28214572762, clarence_darrow:2.26919034902, salem_witch_trials:2.13597116016, molly_maguires:2.00265426402, john_wilkes_booth:1.98315191763, john_brown_(abolitionist):1.98300257749, eugene_v._debs:1.78991476698, louis_riel:1.76861716661, shays'_rebellion:1.76846777201, seminole_wars:1.71880157688, thaddeus_stevens:1.70008072844, black_panther_party:1.66424380651, nelson_mandela:1.62468068306, gunpowder_plot:1.54224229674, benedict_arnold:1.51966753571, harry_s._truman:1.51709510047, woodrow_wilson:1.4494099101",history
2119,the last speaker here was samuel fielden. carter harrison joined the crowd for the time and left before it started. following a trial which joseph gary presided over albert parsons george engel and others were hanged and louis lingg committed suicide. the day before this event one person was killed outside the mccormick harvesting compnay plant. governor john_peter_altgeld pardoned three of the men convicted in this event and later continued a pro-union stance during the pullman_strike. identify this incident of may 4 1886 where someone threw a bomb into the crowd at a chicago marketplace.,"haymarket_affair:0.929859328167, greenback_party:0.00242792703579, clarence_darrow:0.00218682378052, jacquerie:0.00154237150725, golden_horde:0.00137374719901, fourth_crusade:0.00137174239738, benjamin_harrison:0.0011936798396, peterloo_massacre:0.00103012367786, john_t._scopes:0.00101795631595, lateran_treaty:0.00101360752247, fashoda_incident:0.000961703609859, john_sherman:0.000960716978569, grover_cleveland:0.000868478481841, pancho_villa:0.000860706581459, knights_of_labor:0.000849015743145, gunpowder_plot:0.000806976110167, whiskey_rebellion:0.000798071517889, william_mckinley:0.000791077576094, war_of_devolution:0.000782482826278, equal_rights_amendment:0.000759150102456",haymarket_affair,5,"haymarket_affair:10.3487492015, warren_g._harding:2.98661810837, grover_cleveland:2.59565923193, clarence_darrow:2.31794275681, salem_witch_trials:2.22659593051, john_wilkes_booth:2.04926092029, john_brown_(abolitionist):2.01741250648, harry_s._truman:1.9743144613, george_wallace:1.8012633619, louis_riel:1.7755093027, molly_maguires:1.75136288406, woodrow_wilson:1.73386416881, thaddeus_stevens:1.69462576566, black_panther_party:1.69121837726, eugene_v._debs:1.65816759379, shays'_rebellion:1.56787390288, seminole_wars:1.56200177445, ronald_reagan:1.51347398973, james_g._blaine:1.50040762306, benedict_arnold:1.43913251344",history
174157,after freed slaves began traveling with his army this man grew concerned with their future and issued special field orders no..,"edict_of_nantes:0.0337250244906, horatio_gates:0.0272767895025, ambrose_burnside:0.01777314065, eleanor_roosevelt:0.0172991963481, andrew_jackson:0.0164686116328, benedict_arnold:0.0148301323168, battle_of_chancellorsville:0.0147549823517, war_of_devolution:0.0128698563935, peace_of_westphalia:0.0125827750356, thomas_hart_benton_(politician):0.0123561447936, peterloo_massacre:0.0121744538391, battle_of_austerlitz:0.0119949550309, eugene_v._debs:0.0117688000133, henry_cabot_lodge,_jr.:0.0108371576167, war_of_the_spanish_succession:0.0107321422948, tecumseh:0.0106677206209, embargo_act_of_1807:0.0105929583543, battle_of_kings_mountain:0.00941955636435, battle_of_bunker_hill:0.00925117716948, battle_of_caporetto:0.00875794178522",william_tecumseh_sherman,0,"william_tecumseh_sherman:3.39369300694, ulysses_s._grant:2.89117198917, rutherford_b._hayes:2.64268539169, alexander_hamilton:2.43874573821, george_b._mcclellan:2.42188916765, seminole_wars:2.19164441379, william_mckinley:2.18211736623, trent_affair:2.07099105978, second_boer_war:2.06793827707, marcus_garvey:1.89526457283, charles_sumner:1.86641371649, john_sherman:1.84808751673, battle_of_antietam:1.79294178556, william_lloyd_garrison:1.76986025363, bernardo_o'higgins:1.76123999682, thaddeus_stevens:1.74076782269, peter_the_great:1.72811709393, george_washington:1.71223978769, douglas_macarthur:1.70916280134, battle_of_the_bulge:1.64762662104",history
